age,annual_income,employment_length,credit_score,loan_amount,debt_to_income,utilization_rate,missed_payments_6m,loan_tenure_months,secured_loan,loan_purpose,region,unemployment_rate,inflation_rate,interest_rate,default_12m
39,120000.0,6.2,747.0,479239.0,1.8,0.548,1,36,secured,home_improvement,west,5.67,5.45,15.63,0
26,120000.0,2.6,784.0,180148.0,1.675,0.907,1,48,unsecured,business,east,7.24,3.47,17.29,0
35,120000.0,4.1,640.0,316542.0,1.8,0.934,1,60,secured,personal,south,7.43,6.4,16.29,0
45,120000.0,8.4,688.0,192885.0,1.562,0.751,2,36,unsecured,personal,south,7.13,4.64,17.02,0
56,120000.0,6.8,603.0,123281.0,1.305,0.425,2,24,unsecured,home_improvement,east,5.95,4.61,16.69,0
21,120000.0,0.0,676.0,135839.0,1.334,0.981,2,60,unsecured,education,south,8.51,5.11,17.51,0
64,120000.0,9.2,802.0,246545.0,1.8,1.0,2,36,secured,education,central,6.69,5.44,16.83,0
50,120000.0,5.5,767.0,2320168.0,1.8,0.497,1,36,secured,personal,north,5.71,6.3,13.8,0
60,120000.0,3.6,696.0,347482.0,1.8,0.932,4,36,secured,education,west,8.38,6.73,19.27,0
62,120000.0,8.6,484.0,191026.0,1.742,0.506,5,24,unsecured,vehicle,south,9.02,5.79,21.59,1
27,120000.0,4.8,637.0,222897.0,1.8,0.613,0,36,secured,vehicle,north,8.74,6.25,16.54,0
25,120000.0,3.4,694.0,221608.0,1.8,0.743,1,36,unsecured,personal,south,5.26,5.44,18.09,1
55,120000.0,10.1,670.0,153478.0,1.648,0.774,1,60,secured,business,north,8.98,4.4,15.83,1
29,120000.0,2.4,689.0,266121.0,1.8,0.647,6,12,unsecured,home_improvement,east,6.18,6.88,21.42,1
27,120000.0,5.8,704.0,147112.0,1.465,0.684,0,60,secured,personal,central,5.97,4.2,15.52,0
42,120000.0,2.1,646.0,84332.0,0.832,0.551,0,36,secured,personal,west,7.19,4.15,13.48,0
62,120000.0,7.4,686.0,222589.0,1.8,0.761,2,60,secured,personal,south,6.42,5.32,17.69,0
56,120000.0,12.1,675.0,242794.0,1.8,0.628,2,60,unsecured,vehicle,central,6.07,5.25,18.0,0
44,120000.0,5.8,633.0,148038.0,1.424,0.708,2,36,secured,vehicle,south,6.25,5.53,16.06,1
29,120000.0,0.0,825.0,199069.0,1.8,0.786,4,60,unsecured,business,central,6.95,7.12,18.17,1
36,120000.0,5.4,650.0,303938.0,1.8,0.894,6,24,secured,vehicle,east,6.29,5.14,19.89,1
51,120000.0,6.2,517.0,157365.0,1.622,0.843,3,60,unsecured,personal,south,7.69,4.4,19.77,0
28,120000.0,0.0,820.0,121716.0,1.204,0.839,3,60,secured,personal,south,6.58,5.83,15.47,0
44,120000.0,3.2,623.0,102636.0,1.107,0.282,2,48,unsecured,personal,east,5.76,7.15,15.93,0
21,120000.0,1.0,754.0,138004.0,1.476,1.0,1,48,unsecured,personal,west,5.33,6.34,16.52,0
35,120000.0,4.1,635.0,441388.0,1.8,1.0,2,48,secured,personal,central,7.3,5.53,18.8,1
32,323062.0,7.3,900.0,143067.0,0.699,0.398,0,72,secured,personal,east,6.94,5.29,8.85,0
51,120000.0,6.6,682.0,205591.0,1.8,1.0,3,36,secured,vehicle,north,7.3,6.33,18.5,0
62,120000.0,9.3,761.0,131806.0,1.401,0.486,6,36,unsecured,personal,west,6.89,4.11,17.68,1
27,120000.0,5.8,670.0,124661.0,1.123,0.418,2,36,secured,education,central,7.32,4.95,13.52,0
56,120000.0,11.7,637.0,91900.0,1.058,0.45,1,24,secured,home_improvement,central,5.95,4.44,14.51,0
50,120000.0,7.7,705.0,173716.0,1.501,0.823,1,36,secured,personal,south,6.57,7.1,16.07,0
64,120000.0,6.1,657.0,116296.0,1.197,0.59,2,48,secured,personal,east,8.74,7.58,15.89,1
62,120000.0,7.8,541.0,372459.0,1.8,0.949,4,12,unsecured,personal,north,7.12,6.83,21.71,1
25,120000.0,0.0,641.0,151770.0,1.426,0.621,0,48,unsecured,home_improvement,west,8.1,5.16,16.56,1
54,120000.0,8.4,900.0,158111.0,1.374,0.432,2,72,secured,personal,central,5.22,3.79,13.25,0
47,120000.0,5.0,549.0,144767.0,1.342,0.692,2,36,unsecured,vehicle,east,6.18,5.57,18.03,1
26,120000.0,6.1,704.0,207149.0,1.8,1.0,2,36,secured,home_improvement,east,5.85,4.76,16.85,1
32,120000.0,0.0,668.0,428948.0,1.8,0.862,1,60,unsecured,business,central,5.35,5.38,19.16,1
62,120000.0,6.8,824.0,82797.0,1.104,0.46,0,72,secured,education,east,6.73,5.53,11.25,0
45,120000.0,6.7,603.0,194965.0,1.8,0.59,2,48,secured,vehicle,east,6.23,6.81,17.67,0
36,120000.0,5.3,694.0,58706.0,0.699,0.318,1,24,unsecured,personal,south,6.56,5.53,14.21,0
35,120000.0,0.0,738.0,360442.0,1.8,1.0,1,36,unsecured,home_improvement,south,6.89,5.77,18.04,1
58,120000.0,4.0,673.0,151708.0,1.676,0.799,3,60,unsecured,personal,south,6.31,6.8,19.5,0
33,120000.0,2.2,628.0,61593.0,0.756,0.398,1,48,unsecured,home_improvement,central,7.34,5.73,14.19,0
28,120000.0,5.8,684.0,71022.0,0.782,0.425,1,24,unsecured,personal,east,7.9,4.86,13.91,0
46,120000.0,11.9,663.0,276241.0,1.8,0.458,2,12,unsecured,vehicle,east,4.6,4.27,17.36,1
65,123506.0,9.8,666.0,55160.0,0.607,0.608,1,36,unsecured,vehicle,east,6.25,5.84,14.11,0
29,120000.0,1.5,756.0,195026.0,1.8,0.714,3,60,unsecured,education,west,7.78,6.19,19.84,0
32,120000.0,0.2,716.0,123185.0,1.116,0.849,2,12,unsecured,education,central,5.96,5.82,17.22,0
42,120000.0,7.1,727.0,143402.0,1.3,0.92,2,36,unsecured,vehicle,west,8.67,5.88,16.9,1
29,120000.0,6.6,711.0,105030.0,1.048,0.853,2,60,unsecured,medical,west,8.73,7.25,17.42,0
50,120000.0,11.0,758.0,87610.0,0.856,0.411,2,48,unsecured,vehicle,west,5.58,5.62,14.73,0
32,120000.0,2.7,784.0,118559.0,1.24,0.456,2,12,secured,vehicle,west,6.3,5.28,13.51,0
26,120000.0,0.0,665.0,236046.0,1.8,0.686,2,48,secured,personal,north,7.23,6.71,18.54,1
32,120000.0,2.8,748.0,134567.0,1.333,0.923,1,12,secured,vehicle,central,8.7,5.44,14.71,0
62,120000.0,14.4,589.0,214015.0,1.8,1.0,1,60,unsecured,personal,south,7.36,5.22,20.25,1
63,120000.0,9.3,517.0,139044.0,1.353,0.616,2,12,unsecured,personal,east,7.15,6.22,19.68,1
43,120000.0,0.1,823.0,242149.0,1.743,0.485,3,12,secured,vehicle,central,7.09,4.57,15.37,0
39,120000.0,3.4,661.0,213142.0,1.8,0.771,2,36,unsecured,personal,west,7.35,3.77,19.18,0
57,120000.0,8.2,705.0,114523.0,1.219,0.797,3,12,secured,education,east,6.84,6.29,14.49,0
29,120000.0,0.0,594.0,87563.0,0.809,0.852,1,48,unsecured,vehicle,west,6.83,7.3,15.38,0
50,120000.0,7.9,591.0,302905.0,1.8,0.519,1,48,secured,vehicle,north,6.59,7.42,17.63,1
51,120000.0,9.0,633.0,95923.0,1.089,0.861,1,12,secured,vehicle,south,6.75,4.76,14.89,0
52,120000.0,13.3,734.0,225373.0,1.8,1.0,0,36,unsecured,personal,south,6.55,5.27,18.38,0
30,120000.0,0.0,647.0,166078.0,1.493,0.464,2,36,secured,personal,south,8.49,3.54,14.59,0
53,120000.0,10.2,661.0,120452.0,1.185,0.786,0,48,secured,business,north,7.65,5.21,14.5,0
48,120000.0,9.7,630.0,215164.0,1.8,0.521,4,24,unsecured,education,central,6.81,8.45,19.54,1
60,120861.0,11.3,774.0,395981.0,1.8,0.969,3,60,unsecured,personal,east,9.13,4.86,19.73,1
28,120000.0,0.0,751.0,244405.0,1.8,1.0,2,48,unsecured,vehicle,north,4.6,7.39,18.18,0
48,120000.0,3.6,650.0,177024.0,1.567,0.534,1,72,secured,vehicle,north,6.36,4.02,16.45,0
58,120000.0,9.5,737.0,466943.0,1.8,0.532,1,24,secured,home_improvement,east,6.85,5.64,14.82,0
33,120000.0,3.3,668.0,54815.0,0.335,0.571,2,12,unsecured,personal,central,6.71,5.56,13.4,0
54,120000.0,6.6,661.0,78989.0,0.779,0.715,1,24,secured,home_improvement,north,7.48,6.43,13.11,0
25,120000.0,4.9,682.0,120344.0,1.003,0.562,0,72,secured,medical,east,7.56,4.99,13.01,0
53,120000.0,6.8,734.0,409446.0,1.8,0.75,2,48,unsecured,medical,north,7.23,3.52,18.33,0
48,120000.0,1.1,619.0,300392.0,1.8,0.94,0,12,unsecured,vehicle,central,5.46,6.95,19.5,0
29,120000.0,1.3,724.0,53339.0,0.679,0.436,2,60,secured,personal,north,7.95,4.47,12.22,0
23,120000.0,1.9,873.0,122560.0,1.171,0.912,3,48,unsecured,education,west,6.13,4.39,15.72,0
54,120000.0,9.3,700.0,68838.0,0.551,0.278,0,24,unsecured,personal,south,6.79,4.8,11.99,0
31,137234.0,3.5,704.0,158531.0,1.377,0.88,1,36,secured,education,east,7.34,4.21,14.54,1
43,185682.0,10.0,739.0,292492.0,1.8,0.693,1,48,unsecured,business,west,4.02,4.42,17.95,1
23,120000.0,0.0,722.0,306869.0,1.8,0.889,2,48,unsecured,personal,north,6.47,5.31,18.3,1
64,120000.0,9.5,565.0,193727.0,1.8,0.635,1,24,secured,business,central,4.35,6.35,18.46,0
45,120000.0,10.6,814.0,123468.0,1.185,0.642,1,12,unsecured,vehicle,south,6.59,5.15,14.35,0
62,120000.0,4.3,760.0,152969.0,1.396,0.299,1,36,unsecured,education,south,4.38,4.14,15.09,0
28,120000.0,1.6,638.0,253757.0,1.8,0.844,1,48,unsecured,business,east,8.17,3.9,19.75,0
30,120000.0,5.9,688.0,748441.0,1.8,0.591,2,24,secured,personal,central,6.14,6.46,16.65,0
48,131820.0,10.4,655.0,75334.0,0.615,0.589,1,36,unsecured,home_improvement,south,5.95,4.45,13.55,0
48,120000.0,8.7,709.0,457143.0,1.8,1.0,2,60,unsecured,medical,north,9.37,5.92,19.29,1
56,120000.0,10.8,691.0,190734.0,1.69,0.497,6,72,secured,education,central,6.54,5.03,19.26,0
62,120000.0,7.1,703.0,277386.0,1.8,0.598,2,24,unsecured,education,north,7.77,5.88,19.05,1
57,120000.0,13.1,609.0,183571.0,1.628,0.873,1,60,secured,personal,west,5.4,6.1,17.52,0
27,120000.0,0.0,650.0,405439.0,1.8,0.586,3,36,unsecured,business,central,5.53,5.77,18.46,1
34,120000.0,0.0,772.0,201651.0,1.8,0.89,2,36,unsecured,business,south,6.59,4.87,19.1,1
62,120000.0,11.4,646.0,106756.0,0.643,0.511,0,24,unsecured,personal,east,5.98,5.43,12.7,0
45,176098.0,4.5,538.0,218071.0,1.338,0.316,2,72,secured,vehicle,east,6.03,4.99,16.23,0
60,120000.0,10.4,675.0,338542.0,1.8,0.906,2,24,secured,medical,west,6.56,6.53,18.9,1
46,120000.0,7.5,867.0,162777.0,1.501,0.697,3,72,unsecured,personal,south,5.84,5.93,15.97,0
23,138704.0,5.8,767.0,42271.0,0.548,0.453,1,48,unsecured,personal,west,4.82,3.78,12.82,0
42,120000.0,6.6,642.0,151039.0,1.391,0.703,3,60,unsecured,home_improvement,east,7.22,6.28,18.17,0
58,120000.0,7.4,682.0,173465.0,1.648,0.857,2,36,unsecured,education,south,6.64,5.78,17.6,0
50,120000.0,9.3,737.0,158071.0,1.501,0.446,2,36,unsecured,business,north,6.06,3.18,17.25,1
26,120000.0,0.0,554.0,117941.0,1.085,0.818,3,60,unsecured,home_improvement,south,8.77,4.67,18.1,1
30,120000.0,5.0,622.0,384601.0,1.8,0.649,2,60,secured,personal,east,7.59,6.51,17.41,1
59,120000.0,9.7,716.0,34807.0,0.654,0.495,1,36,secured,vehicle,north,6.2,5.64,12.23,0
65,120000.0,12.2,806.0,173007.0,1.668,0.832,3,36,unsecured,education,south,6.41,6.7,18.25,0
54,120000.0,2.9,653.0,174589.0,1.647,1.0,6,12,unsecured,business,central,3.98,5.97,20.99,1
25,120000.0,0.0,804.0,635174.0,1.8,0.52,0,48,unsecured,business,west,5.59,5.73,15.2,0
48,120000.0,2.2,629.0,161235.0,1.636,0.7,1,48,unsecured,personal,west,7.09,5.98,18.15,0
58,120000.0,14.5,432.0,217436.0,1.8,1.0,0,48,unsecured,personal,south,8.56,5.02,20.73,1
49,120000.0,3.6,742.0,176532.0,1.718,0.365,2,24,secured,business,north,5.88,6.45,15.68,0
47,120000.0,8.7,727.0,173057.0,1.714,0.656,4,12,unsecured,personal,west,6.31,5.53,19.38,1
42,120000.0,3.3,741.0,511920.0,1.8,0.807,5,48,unsecured,business,south,6.76,5.64,20.87,1
32,120000.0,2.0,738.0,79018.0,0.959,0.509,1,24,unsecured,vehicle,north,7.02,6.77,14.87,0
33,120000.0,2.9,700.0,105484.0,1.175,0.609,1,48,secured,home_improvement,east,5.4,6.31,16.19,0
54,120000.0,13.2,667.0,265723.0,1.8,0.916,2,36,unsecured,home_improvement,central,5.26,5.87,19.8,1
24,120000.0,2.5,670.0,192326.0,1.68,0.974,0,36,secured,vehicle,south,9.81,4.76,15.8,0
24,120000.0,1.9,652.0,135388.0,1.144,0.571,2,48,unsecured,education,east,4.84,4.98,16.55,0
38,120000.0,8.1,656.0,155459.0,1.303,0.513,1,60,unsecured,business,central,8.33,5.41,16.02,1
55,164567.0,6.6,590.0,294800.0,1.8,0.528,2,48,unsecured,education,east,7.24,3.68,18.71,1
50,168802.0,10.5,639.0,223085.0,1.383,0.783,2,48,unsecured,personal,west,6.67,6.08,17.66,0
47,178953.0,9.2,727.0,102393.0,0.617,0.781,3,72,secured,home_improvement,east,7.09,5.03,14.63,0
45,120000.0,8.7,518.0,189957.0,1.756,0.478,0,36,unsecured,home_improvement,south,8.83,5.74,18.6,1
25,120000.0,0.5,535.0,157571.0,1.404,0.557,1,48,unsecured,medical,south,6.88,4.78,18.96,0
35,120000.0,2.2,661.0,220968.0,1.8,0.666,2,48,unsecured,vehicle,east,7.39,6.95,19.78,0
24,120000.0,0.0,676.0,132098.0,1.248,0.868,0,12,secured,personal,south,8.8,4.06,14.76,0
55,120000.0,6.1,663.0,74206.0,0.852,0.654,3,24,unsecured,education,south,7.95,2.88,16.68,0
54,120999.0,5.5,508.0,251964.0,1.8,0.751,2,36,unsecured,vehicle,north,4.74,6.42,21.09,0
32,120000.0,3.9,802.0,232490.0,1.8,0.834,1,36,secured,vehicle,east,4.76,3.85,14.98,1
34,120000.0,2.6,578.0,408376.0,1.8,0.687,2,12,unsecured,personal,east,7.06,4.41,20.3,0
35,120000.0,4.8,625.0,69179.0,0.67,0.344,1,60,secured,business,east,5.81,3.39,12.31,1
61,120000.0,11.5,591.0,155477.0,1.389,0.731,5,24,secured,personal,south,7.0,6.5,17.22,1
42,120000.0,2.1,783.0,140118.0,1.156,0.894,2,36,unsecured,business,west,7.2,6.19,15.98,0
55,120000.0,5.2,718.0,125801.0,1.245,0.712,1,36,unsecured,home_improvement,west,8.88,6.31,15.89,0
41,120000.0,4.3,651.0,59775.0,0.638,0.744,2,12,secured,vehicle,north,6.36,6.63,13.47,0
52,120000.0,5.4,645.0,81382.0,0.673,0.743,0,12,unsecured,business,north,6.55,6.2,15.85,0
44,120000.0,3.1,700.0,194044.0,1.8,0.827,3,48,secured,business,east,5.41,5.04,19.13,0
33,120000.0,8.1,593.0,117614.0,1.252,0.906,1,36,secured,personal,north,6.66,5.58,16.17,0
60,120000.0,5.1,715.0,95114.0,1.116,0.731,0,48,secured,personal,east,5.42,6.2,14.06,0
52,120000.0,13.8,645.0,412403.0,1.8,0.833,1,36,unsecured,business,east,7.39,5.8,18.74,1
55,120000.0,9.4,725.0,761403.0,1.8,0.877,2,48,unsecured,personal,north,6.28,4.68,18.41,0
63,120000.0,13.5,722.0,156893.0,1.323,0.47,0,48,unsecured,medical,west,6.39,5.45,15.64,0
32,120000.0,5.4,642.0,61303.0,0.613,0.869,1,12,unsecured,home_improvement,east,7.72,5.54,14.39,0
25,120000.0,2.9,532.0,210589.0,1.8,0.676,1,60,unsecured,medical,south,6.76,6.34,20.05,0
47,120000.0,11.5,668.0,41962.0,0.442,0.257,1,60,unsecured,education,east,7.74,5.65,11.9,0
35,120000.0,0.3,577.0,67669.0,0.687,0.921,0,48,secured,personal,central,5.96,5.67,13.57,0
40,120000.0,4.3,692.0,212963.0,1.8,0.582,3,36,unsecured,business,central,7.71,4.64,19.58,0
31,120000.0,0.0,667.0,66209.0,0.927,0.621,3,24,secured,vehicle,south,5.47,5.82,15.28,0
38,120000.0,0.0,642.0,134266.0,1.023,0.33,0,60,unsecured,personal,north,7.82,5.01,14.06,0
38,120000.0,2.3,589.0,62047.0,0.63,0.364,0,36,secured,home_improvement,south,5.95,5.96,13.18,0
36,120000.0,9.4,775.0,168817.0,1.483,0.716,1,48,unsecured,vehicle,north,5.42,5.26,16.52,0
54,120000.0,7.7,652.0,337765.0,1.8,1.0,3,60,secured,personal,south,6.97,4.59,18.87,1
47,120000.0,12.5,863.0,109278.0,1.223,0.698,2,24,unsecured,business,east,8.72,5.17,15.13,0
42,120000.0,11.5,689.0,160714.0,1.303,0.63,3,24,unsecured,home_improvement,south,6.8,4.86,17.45,0
26,120000.0,10.2,712.0,95770.0,0.923,0.961,1,12,unsecured,business,south,6.82,4.99,15.52,1
46,155350.0,12.0,721.0,100231.0,0.816,0.722,3,72,unsecured,education,west,5.15,5.31,15.66,0
28,120000.0,8.8,712.0,94808.0,0.88,0.317,1,48,unsecured,home_improvement,west,9.9,5.36,13.77,0
35,231842.0,4.5,869.0,271266.0,1.142,0.54,1,60,unsecured,home_improvement,central,5.3,3.88,14.66,0
39,120000.0,5.2,769.0,64940.0,0.701,0.589,1,48,unsecured,home_improvement,central,7.12,6.65,13.1,0
27,120000.0,2.4,554.0,131176.0,1.182,1.0,1,48,secured,vehicle,central,7.15,4.9,15.32,1
38,120000.0,4.3,750.0,212433.0,1.8,0.475,1,48,secured,business,west,6.62,7.0,16.8,0
33,120000.0,3.4,723.0,294010.0,1.8,0.506,3,24,secured,personal,east,7.44,5.9,17.29,0
59,120000.0,11.8,689.0,216727.0,1.8,0.585,3,24,secured,business,south,7.75,4.27,16.58,1
59,120000.0,8.1,815.0,155249.0,1.487,0.615,3,24,unsecured,home_improvement,south,4.53,4.52,16.11,0
21,120000.0,0.0,818.0,112445.0,1.188,0.648,2,24,unsecured,personal,south,8.79,5.72,14.97,0
48,120000.0,7.8,754.0,296991.0,1.8,0.658,0,24,secured,personal,central,5.84,4.42,15.72,0
49,120000.0,4.9,645.0,92624.0,1.157,0.512,1,60,unsecured,vehicle,east,6.27,6.48,13.7,0
38,120000.0,2.5,597.0,93533.0,0.961,0.857,1,36,unsecured,personal,west,5.84,5.97,14.55,0
42,120000.0,4.8,743.0,392042.0,1.8,0.648,2,24,unsecured,vehicle,north,5.42,7.67,18.25,0
56,120000.0,7.6,788.0,205699.0,1.8,0.493,3,60,unsecured,home_improvement,west,8.31,5.89,18.9,0
38,120000.0,7.6,534.0,210480.0,1.8,0.639,2,36,secured,business,east,6.42,4.47,19.6,1
23,120000.0,0.0,768.0,240159.0,1.8,0.747,0,60,unsecured,home_improvement,central,7.81,6.13,16.36,0
37,120000.0,7.5,667.0,153023.0,1.52,0.645,0,24,unsecured,business,central,7.86,5.5,17.18,1
32,120000.0,3.4,550.0,63927.0,0.801,0.647,1,12,secured,business,north,8.59,5.43,14.56,0
38,120000.0,4.0,721.0,191618.0,1.8,0.842,2,60,unsecured,home_improvement,west,5.25,5.9,18.99,1
31,120000.0,3.0,754.0,160837.0,1.511,0.517,1,36,secured,personal,west,6.08,4.55,15.39,0
27,120000.0,0.0,660.0,93116.0,0.988,0.736,0,48,unsecured,business,west,7.34,5.9,14.49,0
65,120000.0,12.0,607.0,80187.0,0.963,0.363,2,36,unsecured,home_improvement,east,8.01,6.01,16.01,0
26,120000.0,3.8,814.0,157905.0,1.365,0.869,3,72,secured,business,north,5.65,5.73,16.62,0
52,120000.0,10.7,636.0,67335.0,0.741,0.568,1,12,unsecured,education,central,5.47,3.47,14.27,0
53,120000.0,3.9,773.0,148269.0,1.066,0.604,0,36,unsecured,business,east,7.58,5.5,13.57,0
48,120000.0,2.2,573.0,137087.0,1.411,0.745,0,48,secured,business,north,6.86,3.98,16.45,0
62,120000.0,8.6,717.0,150626.0,1.341,0.466,2,72,unsecured,education,west,5.95,4.1,16.56,1
21,120000.0,4.2,715.0,211446.0,1.8,0.653,1,24,unsecured,home_improvement,east,5.04,4.28,16.65,1
34,120000.0,3.9,752.0,243841.0,1.8,0.691,2,12,unsecured,business,east,5.54,5.19,18.93,1
29,120000.0,0.0,798.0,102491.0,1.108,0.416,1,60,unsecured,medical,north,7.5,5.12,13.1,0
46,120000.0,1.9,625.0,286463.0,1.8,0.544,0,36,unsecured,business,south,8.11,6.94,18.62,0
49,120000.0,4.9,725.0,141126.0,1.17,0.522,2,36,secured,personal,north,8.05,6.28,14.01,0
61,120000.0,7.7,584.0,508716.0,1.8,1.0,0,60,secured,personal,south,5.63,6.63,17.83,1
38,127414.0,7.1,589.0,111243.0,1.081,0.631,1,36,unsecured,business,north,8.12,6.28,16.46,0
31,120000.0,5.5,643.0,57104.0,0.569,0.274,2,48,secured,vehicle,central,8.34,4.22,11.48,0
62,120000.0,7.1,717.0,279810.0,1.8,0.987,2,24,unsecured,personal,central,7.25,4.68,20.05,0
51,120000.0,9.8,812.0,214626.0,1.8,0.762,2,48,unsecured,vehicle,central,6.95,2.75,17.83,0
55,120000.0,10.5,825.0,355429.0,1.8,0.654,0,48,secured,vehicle,east,7.52,5.39,14.45,0
41,120000.0,1.5,659.0,199041.0,1.8,1.0,1,48,secured,business,south,4.93,6.88,18.82,1
41,145956.0,4.7,732.0,744900.0,1.8,0.493,2,48,secured,personal,south,4.66,5.46,16.3,1
38,120000.0,5.3,757.0,143950.0,1.265,0.449,2,36,secured,personal,south,6.7,4.27,13.38,0
54,120000.0,8.7,743.0,321289.0,1.8,1.0,3,24,unsecured,personal,east,6.63,4.58,20.1,1
30,120000.0,0.0,673.0,115665.0,0.94,0.836,2,36,unsecured,business,east,3.5,5.88,15.63,1
64,120000.0,11.1,692.0,224057.0,1.8,0.848,1,12,unsecured,business,central,7.05,4.92,19.77,1
28,120000.0,3.7,678.0,252891.0,1.8,0.763,4,60,unsecured,medical,west,7.95,6.36,19.97,1
41,120000.0,9.7,670.0,279614.0,1.8,0.38,0,60,unsecured,business,north,8.41,6.22,16.85,0
35,120000.0,1.5,660.0,269578.0,1.8,0.684,1,24,unsecured,education,west,7.19,5.15,18.0,0
49,120000.0,5.4,677.0,25000.0,0.242,0.366,0,48,unsecured,business,west,6.17,4.28,11.22,0
51,120000.0,6.9,656.0,155649.0,1.597,0.869,4,36,secured,personal,east,8.25,5.96,18.0,1
62,120000.0,11.1,601.0,111992.0,1.029,0.575,0,36,unsecured,personal,east,8.22,4.74,15.29,0
56,134193.0,9.0,764.0,127309.0,1.175,0.715,1,24,unsecured,vehicle,north,7.02,5.91,14.23,0
32,120000.0,4.6,725.0,135372.0,1.383,0.723,1,36,secured,home_improvement,west,7.64,6.02,15.03,1
30,120000.0,0.0,827.0,307232.0,1.8,0.781,3,60,secured,education,north,7.67,4.87,17.01,0
60,120000.0,10.9,714.0,185661.0,1.8,0.809,3,48,secured,personal,south,9.33,7.0,18.45,1
42,120000.0,3.0,655.0,117021.0,1.138,0.553,0,72,unsecured,home_improvement,south,3.5,5.14,14.83,0
25,120000.0,0.6,639.0,62669.0,0.743,0.468,3,36,unsecured,personal,south,7.82,6.37,15.62,0
58,120000.0,14.4,690.0,440862.0,1.8,0.695,3,48,secured,medical,west,6.57,6.21,18.46,1
50,120000.0,3.1,728.0,106857.0,0.846,0.986,2,24,unsecured,medical,west,6.87,5.11,15.72,0
22,120000.0,0.0,668.0,149498.0,1.411,0.682,1,36,unsecured,business,east,7.75,4.23,16.53,1
56,120000.0,4.9,576.0,653609.0,1.8,1.0,4,48,unsecured,personal,central,6.82,5.43,22.3,1
48,120000.0,7.2,631.0,108763.0,1.253,0.749,5,48,secured,education,south,7.12,6.2,18.45,1
48,120000.0,9.9,687.0,136054.0,1.15,0.747,0,36,unsecured,personal,south,6.57,5.21,15.49,0
59,120000.0,10.0,742.0,189267.0,1.8,0.532,2,60,unsecured,home_improvement,east,7.44,5.05,18.2,0
43,120000.0,5.1,575.0,57305.0,0.636,0.567,2,36,unsecured,vehicle,west,7.3,5.86,14.53,0
41,120000.0,9.0,706.0,53148.0,0.672,0.316,0,60,unsecured,medical,east,5.66,5.67,12.11,0
48,120000.0,7.7,703.0,119009.0,1.006,0.458,1,12,unsecured,business,west,7.38,4.64,15.27,0
29,120000.0,4.5,652.0,121716.0,1.157,0.43,1,60,secured,personal,north,7.7,3.96,14.04,0
27,120000.0,3.6,642.0,177593.0,1.58,0.666,1,24,unsecured,business,north,7.12,6.0,17.23,1
58,120000.0,0.6,631.0,86190.0,1.151,0.716,1,48,unsecured,home_improvement,east,8.25,4.64,17.42,0
30,120000.0,2.0,697.0,215796.0,1.8,1.0,2,48,unsecured,vehicle,central,6.67,4.92,20.16,1
43,120000.0,2.3,771.0,40060.0,0.652,0.276,0,60,secured,vehicle,central,5.63,6.47,9.83,0
33,120000.0,0.5,776.0,155486.0,1.616,0.785,1,36,unsecured,vehicle,south,6.96,8.04,18.72,1
31,120000.0,6.9,602.0,205688.0,1.8,0.711,3,36,secured,education,south,6.75,7.46,18.35,0
47,120000.0,5.4,672.0,201489.0,1.788,0.843,2,60,unsecured,personal,north,5.08,5.43,18.16,0
57,120000.0,14.7,522.0,146414.0,1.617,0.409,2,36,secured,education,north,7.64,6.89,17.47,0
40,120000.0,0.5,694.0,105956.0,1.304,0.686,2,48,unsecured,personal,central,9.2,4.0,15.8,0
27,120000.0,0.0,731.0,143671.0,1.421,0.853,5,12,unsecured,vehicle,east,6.74,5.15,19.32,0
32,188762.0,5.0,866.0,362969.0,1.8,0.566,2,12,unsecured,vehicle,east,6.06,4.99,17.77,1
28,120000.0,0.7,552.0,110232.0,0.995,0.836,3,60,secured,personal,central,4.28,4.81,15.85,0
60,120000.0,10.7,604.0,307359.0,1.8,1.0,1,12,unsecured,personal,west,7.27,5.6,19.51,1
35,120000.0,3.2,697.0,340854.0,1.8,0.775,2,36,unsecured,home_improvement,north,7.94,5.79,18.57,0
37,120000.0,3.6,565.0,52663.0,0.641,0.494,1,24,unsecured,business,east,6.4,5.04,14.42,0
24,120000.0,0.0,699.0,149747.0,1.266,0.516,1,48,unsecured,home_improvement,south,6.63,5.58,15.67,0
41,120000.0,5.5,733.0,86204.0,0.902,0.756,4,36,unsecured,personal,central,4.72,4.48,15.74,0
62,120000.0,12.2,590.0,61317.0,0.828,0.483,1,36,unsecured,education,south,7.12,2.61,15.55,0
39,139639.0,9.3,714.0,272344.0,1.8,0.63,2,60,unsecured,business,west,5.42,5.53,17.69,0
50,120000.0,6.6,595.0,221385.0,1.8,1.0,4,12,unsecured,education,central,7.49,5.83,21.73,1
29,194405.0,0.8,856.0,193155.0,1.16,0.572,1,24,secured,home_improvement,west,6.96,6.33,12.89,0
27,120000.0,0.0,702.0,80372.0,0.674,0.48,1,48,secured,home_improvement,north,6.55,4.12,11.11,0
